Generacion,Mejor,Promedio,Peor,Diversidad,Diversidad_Norm
88,12.0343397344,21.0047646064,74.5708221791,8.751273,0.054695
89,11.9602661130,20.9966352971,70.7103240376,8.373475,0.052334
90,11.9588114930,21.6318063867,78.6404479572,8.161293,0.051008
91,11.7436511131,21.1953532168,69.0689888670,8.220242,0.051377
92,11.7427468713,21.4227463197,68.4390531914,8.354121,0.052213
93,11.7394781237,20.5292925065,70.6679948672,8.266364,0.051665
94,11.7383393811,20.8263562935,75.1179319649,8.239131,0.051495
95,11.7187361565,20.8973618705,74.6134985568,8.312081,0.051951
96,11.6190903124,20.9722455714,73.0561343829,8.486788,0.053042
97,11.5520073174,21.6600948847,75.5620933559,8.327939,0.052050
98,11.5500648039,19.4809765638,72.1553912704,8.138909,0.050868
99,11.5470739273,19.6599469904,68.7498266779,8.237798,0.051486
100,11.5129287901,19.9089780955,66.0094402119,8.481677,0.053010
