Generacion,Mejor,Promedio,Peor,Diversidad,Diversidad_Norm
82,0.2488478455,9.3580315071,139.7789965987,9.552101,0.059701
83,0.2444859428,10.2145490773,121.4068594844,9.345838,0.058411
84,0.2410870530,11.8093376447,139.9663790648,9.157475,0.057234
85,0.2393375347,9.5549971902,127.1465483700,8.973394,0.056084
86,0.2377509113,9.5851039362,108.1446678108,8.940101,0.055876
87,0.2374683911,10.8675543320,139.3115956107,8.811313,0.055071
88,0.2288603830,11.4224414607,143.1230996392,8.629980,0.053937
89,0.2225480702,10.1903397623,141.5880281317,8.558909,0.053493
90,0.2215985252,10.9952663847,124.4230212297,8.509091,0.053182
91,0.2153705468,10.1631009253,111.6325574730,8.248687,0.051554
92,0.2139132521,10.6981903844,133.3129769865,8.356869,0.052230
93,0.2111079456,9.6959752356,135.1591750273,8.033253,0.050208
94,0.2095419034,11.5495503466,133.0122470454,8.217677,0.051360
95,0.2074286185,10.0876414857,150.5520029611,8.074626,0.050466
96,0.2065787791,9.3998861792,127.6267713316,7.758929,0.048493
97,0.2063630330,11.1984182691,119.3627540669,7.592990,0.047456
98,0.2054914980,10.8486074459,132.6796250891,7.468808,0.046680
99,0.2047460914,10.5690824484,111.1864764492,7.076040,0.044225
100,0.2022807079,12.2587707718,115.7192347443,6.746121,0.042163
